Unnamed: 0,id,date,store_nbr,family,sales,onpromotion,holiday_type,locale,locale_name,description,transferred,dcoilwtico,city,state,store_type,cluster,transactions,year,month,week,quarter,day_of_week
1663911,1638963,2015-07-11,45,HOME CARE,710.0,0,,,,,,,Quito,Pichincha,A,11,3999.0,2015,7,28,3,Saturday
1821177,1796229,2015-10-07,9,CELEBRATION,15.0,0,Holiday,Local,Quevedo,Cantonizacion de Quevedo,False,47.86,Quito,Pichincha,B,6,1877.0,2015,10,41,4,Wednesday
1705856,1680908,2015-08-04,22,LAWN AND GARDEN,0.0,0,,,,,,45.75,Puyo,Pastaza,C,7,,2015,8,32,3,Tuesday
2288106,2252466,2016-06-21,1,HOME CARE,143.0,1,,,,,,48.95,Quito,Pichincha,D,13,1623.0,2016,6,25,2,Tuesday
2230209,2194569,2016-05-19,35,BEVERAGES,1437.0,15,,,,,,48.16,Playas,Guayas,C,3,660.0,2016,5,20,2,Thursday
1639181,1616015,2015-06-28,51,BREAD/BAKERY,1440.89,1,,,,,,,Guayaquil,Guayas,A,17,2010.0,2015,6,26,2,Sunday
2078918,2052188,2016-02-29,4,HOME APPLIANCES,1.0,0,,,,,,32.74,Quito,Pichincha,D,9,1349.0,2016,2,9,1,Monday
1913624,1888676,2015-11-28,51,LAWN AND GARDEN,20.0,0,,,,,,,Guayaquil,Guayas,A,17,2053.0,2015,11,48,4,Saturday
2512437,2469669,2016-10-20,53,HOME AND KITCHEN I,20.0,0,,,,,,50.31,Manta,Manabi,D,13,940.0,2016,10,42,4,Thursday
2147372,2120642,2016-04-08,10,PREPARED FOODS,26.0,0,,,,,,39.74,Quito,Pichincha,C,15,759.0,2016,4,14,2,Friday
2611231,2566681,2016-12-14,26,CLEANING,375.0,40,,,,,,51.01,Guayaquil,Guayas,D,10,638.0,2016,12,50,4,Wednesday
2857249,2809135,2017-04-30,29,EGGS,145.0,1,,,,,,,Guayaquil,Guayas,E,10,1273.0,2017,4,17,2,Sunday
1775743,1750795,2015-09-12,33,GROCERY II,2.0,0,,,,,,,Quevedo,Los Rios,C,3,1157.0,2015,9,37,3,Saturday
2813336,2767004,2017-04-06,46,LAWN AND GARDEN,25.0,0,,,,,,51.69,Quito,Pichincha,A,14,2896.0,2017,4,14,2,Thursday
1771410,1746462,2015-09-10,12,BEVERAGES,1616.0,16,,,,,,45.85,Latacunga,Cotopaxi,C,15,1157.0,2015,9,37,3,Thursday
1768406,1743458,2015-09-08,28,BEAUTY,3.0,0,,,,,,45.92,Guayaquil,Guayas,E,10,1173.0,2015,9,37,3,Tuesday
2441424,2398656,2016-09-11,11,HOME CARE,703.0,4,,,,,,,Cayambe,Pichincha,B,6,2733.0,2016,9,36,3,Sunday
2742239,2695907,2017-02-25,51,BREAD/BAKERY,994.982,6,,,,,,,Guayaquil,Guayas,A,17,1745.0,2017,2,8,1,Saturday
2115697,2088967,2016-03-21,22,BABY CARE,1.0,0,,,,,,39.91,Puyo,Pastaza,C,7,770.0,2016,3,12,1,Monday
1804565,1779617,2015-09-28,41,PET SUPPLIES,5.0,0,Holiday,Local,Ibarra,Fundacion de Ibarra,False,44.4,Machala,El Oro,D,4,904.0,2015,9,40,3,Monday
1914444,1889496,2015-11-29,25,HOME AND KITCHEN I,14.0,0,,,,,,,Salinas,Santa Elena,D,1,717.0,2015,11,48,4,Sunday
3040474,2987014,2017-08-08,2,LADIESWEAR,16.0,0,,,,,,49.07,Quito,Pichincha,D,13,1688.0,2017,8,32,3,Tuesday
2427323,2384555,2016-09-03,16,DAIRY,406.0,1,,,,,,,Santo Domingo,Santo Domingo de los Tsachilas,C,3,906.0,2016,9,35,3,Saturday
2267404,2231764,2016-06-09,29,CLEANING,599.0,13,,,,,,50.52,Guayaquil,Guayas,E,10,960.0,2016,6,23,2,Thursday
1663788,1638840,2015-07-11,41,PLAYERS AND ELECTRONICS,5.0,0,,,,,,,Machala,El Oro,D,4,1161.0,2015,7,28,3,Saturday
2753729,2707397,2017-03-04,24,FROZEN FOODS,235.362,2,,,,,,,Guayaquil,Guayas,D,1,2281.0,2017,3,9,1,Saturday
1831114,1806166,2015-10-13,37,EGGS,104.0,0,,,,,,46.7,Cuenca,Azuay,D,2,1248.0,2015,10,42,4,Tuesday
2274781,2239141,2016-06-13,35,PERSONAL CARE,67.0,5,,,,,,48.89,Playas,Guayas,C,3,601.0,2016,6,24,2,Monday
2002811,1976081,2016-01-17,54,DAIRY,319.0,0,,,,,,,El Carmen,Manabi,C,3,1130.0,2016,1,2,1,Sunday
1837933,1812985,2015-10-17,28,SCHOOL AND OFFICE SUPPLIES,4.0,0,,,,,,,Guayaquil,Guayas,E,10,1310.0,2015,10,42,4,Saturday
3006772,2953312,2017-07-20,24,EGGS,186.0,0,,,,,,46.73,Guayaquil,Guayas,D,1,2199.0,2017,7,29,3,Thursday
2481644,2438876,2016-10-03,4,FROZEN FOODS,113.981,3,,,,,,48.8,Quito,Pichincha,D,9,1347.0,2016,10,40,4,Monday
2777331,2730999,2017-03-17,36,HOME CARE,231.0,5,,,,,,48.34,Libertad,Guayas,E,10,1138.0,2017,3,11,1,Friday
2892536,2844422,2017-05-20,19,LAWN AND GARDEN,0.0,0,,,,,,,Guaranda,Bolivar,C,15,1691.0,2017,5,20,2,Saturday
1961264,1934534,2015-12-24,39,DAIRY,672.0,0,Additional,National,Ecuador,Navidad-1,False,37.62,Cuenca,Azuay,B,6,2987.0,2015,12,52,4,Thursday
2273539,2237899,2016-06-12,50,BOOKS,0.0,0,,,,,,,Ambato,Tungurahua,A,14,2566.0,2016,6,23,2,Sunday
1823548,1798600,2015-10-09,25,BABY CARE,0.0,0,Holiday,National,Ecuador,Independencia de Guayaquil,False,49.67,Salinas,Santa Elena,D,1,2103.0,2015,10,41,4,Friday
2515696,2472928,2016-10-22,45,CLEANING,3001.0,50,,,,,,,Quito,Pichincha,A,11,4114.0,2016,10,42,4,Saturday
2112629,2085899,2016-03-19,36,BEAUTY,2.0,0,,,,,,,Libertad,Guayas,E,10,1248.0,2016,3,11,1,Saturday
2063544,2036814,2016-02-20,9,LINGERIE,4.0,0,,,,,,,Quito,Pichincha,B,6,2276.0,2016,2,7,1,Saturday
2688024,2641692,2017-01-26,30,DELI,114.0,7,,,,,,53.24,Guayaquil,Guayas,C,3,680.0,2017,1,4,1,Thursday
2146070,2119340,2016-04-07,24,HARDWARE,0.0,0,,,,,,37.3,Guayaquil,Guayas,D,1,2123.0,2016,4,14,2,Thursday
2050334,2023604,2016-02-13,38,FROZEN FOODS,193.004,3,,,,,,,Loja,Loja,D,4,1977.0,2016,2,6,1,Saturday
1820751,1795803,2015-10-07,46,DELI,636.384,0,Holiday,Local,Quevedo,Cantonizacion de Quevedo,False,47.86,Quito,Pichincha,A,14,2905.0,2015,10,41,4,Wednesday
1645581,1622415,2015-07-02,31,BEVERAGES,3081.0,2,,,,,,56.93,Babahoyo,Los Rios,B,10,1508.0,2015,7,27,3,Thursday
1633068,1610586,2015-06-25,49,LINGERIE,0.0,0,Holiday,Local,Machala,Fundacion de Machala,False,59.59,Quito,Pichincha,A,11,2401.0,2015,6,26,2,Thursday
2459469,2416701,2016-09-21,18,GROCERY I,0.0,0,,,,,,45.33,Quito,Pichincha,B,16,,2016,9,38,3,Wednesday
1644104,1620938,2015-07-01,4,FROZEN FOODS,140.625,2,,,,,,56.94,Quito,Pichincha,D,9,1600.0,2015,7,27,3,Wednesday
1753533,1728585,2015-08-31,10,GROCERY I,2793.0,1,,,,,,49.2,Quito,Pichincha,C,15,1046.0,2015,8,36,3,Monday
1985075,1958345,2016-01-07,7,PET SUPPLIES,7.0,0,,,,,,33.29,Quito,Pichincha,D,8,1776.0,2016,1,1,1,Thursday
2915838,2867724,2017-06-02,22,MEATS,121.806,0,,,,,,47.68,Puyo,Pastaza,C,7,810.0,2017,6,22,2,Friday
2995005,2941545,2017-07-13,43,MEATS,215.777,18,,,,,,46.06,Esmeraldas,Esmeraldas,E,10,1339.0,2017,7,28,3,Thursday
2774964,2728632,2017-03-16,2,PLAYERS AND ELECTRONICS,9.0,0,,,,,,48.3,Quito,Pichincha,D,13,1689.0,2017,3,11,1,Thursday
2208297,2175130,2016-05-08,4,BABY CARE,0.0,0,Event,National,Ecuador,Dia de la Madre,False,,Quito,Pichincha,D,9,1722.0,2016,5,18,2,Sunday
2450510,2407742,2016-09-16,16,PREPARED FOODS,37.0,1,,,,,,43.04,Santo Domingo,Santo Domingo de los Tsachilas,C,3,688.0,2016,9,37,3,Friday
2673604,2627272,2017-01-18,26,EGGS,24.0,0,,,,,,51.12,Guayaquil,Guayas,D,10,570.0,2017,1,3,1,Wednesday
1640214,1617048,2015-06-29,30,HOME AND KITCHEN I,0.0,0,,,,,,58.34,Guayaquil,Guayas,C,3,660.0,2015,6,27,2,Monday
2980402,2926942,2017-07-05,34,CLEANING,818.0,39,,,,,,45.11,Guayaquil,Guayas,B,6,1839.0,2017,7,27,3,Wednesday
2652707,2606375,2017-01-06,4,BEAUTY,2.0,1,,,,,,53.98,Quito,Pichincha,D,9,1530.0,2017,1,1,1,Friday
2822195,2775863,2017-04-11,45,BEAUTY,10.0,0,,,,,,53.38,Quito,Pichincha,A,11,3571.0,2017,4,15,2,Tuesday
2245843,2210203,2016-05-28,23,POULTRY,368.886,0,,,,,,,Ambato,Tungurahua,D,9,1021.0,2016,5,21,2,Saturday
1568336,1548734,2015-05-22,14,FROZEN FOODS,73.86,0,,,,,,58.88,Riobamba,Chimborazo,C,7,1238.0,2015,5,21,2,Friday
2573993,2529443,2016-11-23,30,PET SUPPLIES,2.0,0,,,,,,46.72,Guayaquil,Guayas,C,3,683.0,2016,11,47,4,Wednesday
2278294,2242654,2016-06-15,34,CLEANING,1111.0,34,,,,,,47.92,Guayaquil,Guayas,B,6,1969.0,2016,6,24,2,Wednesday
1716659,1691711,2015-08-10,25,SEAFOOD,5.0,0,Holiday,National,Ecuador,Primer Grito de Independencia,False,44.94,Salinas,Santa Elena,D,1,1159.0,2015,8,33,3,Monday
2466270,2423502,2016-09-24,9,HOME AND KITCHEN I,82.0,0,,,,,,,Quito,Pichincha,B,6,2085.0,2016,9,38,3,Saturday
2702918,2656586,2017-02-03,48,LAWN AND GARDEN,13.0,0,,,,,,53.81,Quito,Pichincha,A,14,2918.0,2017,2,5,1,Friday
2741252,2694920,2017-02-25,24,DAIRY,1555.0,16,,,,,,,Guayaquil,Guayas,D,1,2171.0,2017,2,8,1,Saturday
2310624,2271420,2016-07-01,40,PRODUCE,1043.725,2,,,,,,49.02,Machala,El Oro,C,3,1394.0,2016,7,26,3,Friday
2361895,2319127,2016-07-28,3,LADIESWEAR,23.0,0,,,,,,41.13,Quito,Pichincha,D,8,2680.0,2016,7,30,3,Thursday
2672882,2626550,2017-01-17,6,HARDWARE,2.0,0,,,,,,52.45,Quito,Pichincha,D,13,1575.0,2017,1,3,1,Tuesday
1700326,1675378,2015-08-01,18,BABY CARE,0.0,0,,,,,,,Quito,Pichincha,B,16,1273.0,2015,8,31,3,Saturday
2221876,2186236,2016-05-14,50,LADIESWEAR,33.0,0,Event,National,Ecuador,Terremoto Manabi+28,False,,Ambato,Tungurahua,A,14,3128.0,2016,5,19,2,Saturday
1691888,1666940,2015-07-27,30,FROZEN FOODS,24.0,0,,,,,,47.17,Guayaquil,Guayas,C,3,749.0,2015,7,31,3,Monday
2147604,2120874,2016-04-08,17,PRODUCE,768.108,0,,,,,,39.74,Quito,Pichincha,C,12,1281.0,2016,4,14,2,Friday
2351117,2310131,2016-07-23,27,SEAFOOD,24.334,1,Holiday,Local,Cayambe,Cantonizacion de Cayambe,False,,Daule,Guayas,D,1,1632.0,2016,7,29,3,Saturday
2470152,2427384,2016-09-27,18,BEVERAGES,0.0,0,,,,,,44.65,Quito,Pichincha,B,16,,2016,9,39,3,Tuesday
2813846,2767514,2017-04-07,11,BEAUTY,4.0,1,,,,,,52.25,Cayambe,Pichincha,B,6,2274.0,2017,4,14,2,Friday
2603619,2559069,2016-12-10,12,HOME CARE,176.0,2,,,,,,,Latacunga,Cotopaxi,C,15,1300.0,2016,12,49,4,Saturday
1565356,1545754,2015-05-20,30,BABY CARE,0.0,0,,,,,,58.96,Guayaquil,Guayas,C,3,684.0,2015,5,21,2,Wednesday
1544906,1525304,2015-05-08,7,FROZEN FOODS,360.624,5,,,,,,59.41,Quito,Pichincha,D,8,1977.0,2015,5,19,2,Friday
2774616,2728284,2017-03-16,10,DELI,220.0,5,,,,,,48.3,Quito,Pichincha,C,15,753.0,2017,3,11,1,Thursday
2594823,2550273,2016-12-05,16,AUTOMOTIVE,2.0,0,Additional,Local,Quito,Fundacion de Quito-1,False,51.72,Santo Domingo,Santo Domingo de los Tsachilas,C,3,821.0,2016,12,49,4,Monday
1535908,1516306,2015-05-03,53,"LIQUOR,WINE,BEER",0.0,0,,,,,,,Manta,Manabi,D,13,1049.0,2015,5,18,2,Sunday
2779936,2733604,2017-03-19,1,HOME AND KITCHEN II,10.0,2,,,,,,,Quito,Pichincha,D,13,581.0,2017,3,11,1,Sunday
2740238,2693906,2017-02-24,45,HOME APPLIANCES,0.0,0,,,,,,53.99,Quito,Pichincha,A,11,3937.0,2017,2,8,1,Friday
2647304,2600972,2017-01-03,38,FROZEN FOODS,146.95801,1,,,,,,52.36,Loja,Loja,D,4,1734.0,2017,1,1,1,Tuesday
2027810,2001080,2016-01-31,6,PET SUPPLIES,14.0,0,,,,,,,Quito,Pichincha,D,13,2291.0,2016,1,4,1,Sunday
2891301,2843187,2017-05-19,34,CELEBRATION,12.0,0,,,,,,50.32,Guayaquil,Guayas,B,6,2178.0,2017,5,20,2,Friday
2125724,2098994,2016-03-26,52,PREPARED FOODS,0.0,0,,,,,,,Manta,Manabi,A,11,,2016,3,12,1,Saturday
2881654,2833540,2017-05-14,13,POULTRY,130.559,0,Event,National,Ecuador,Dia de la Madre,False,,Latacunga,Cotopaxi,C,15,993.0,2017,5,19,2,Sunday
2524997,2482229,2016-10-27,7,BEAUTY,6.0,0,,,,,,49.71,Quito,Pichincha,D,8,1821.0,2016,10,43,4,Thursday
1667405,1642457,2015-07-13,43,HARDWARE,1.0,0,,,,,,52.19,Esmeraldas,Esmeraldas,E,10,1426.0,2015,7,29,3,Monday
2516534,2473766,2016-10-23,19,LAWN AND GARDEN,0.0,0,,,,,,,Guaranda,Bolivar,C,15,1210.0,2016,10,42,4,Sunday
1916604,1891656,2015-11-30,35,PRODUCE,344.225,0,Event,National,Ecuador,Cyber Monday,False,40.43,Playas,Guayas,C,3,689.0,2015,11,49,4,Monday
2178426,2149914,2016-04-24,31,PRODUCE,1598.919,1,Event,National,Ecuador,Terremoto Manabi+8,False,,Babahoyo,Los Rios,B,10,1666.0,2016,4,16,2,Sunday
1628896,1609195,2015-06-25,10,HOME AND KITCHEN II,17.0,1,Holiday,Regional,Imbabura,Provincializacion de Imbabura,False,59.59,Quito,Pichincha,C,15,859.0,2015,6,26,2,Thursday
1612117,1592515,2015-06-15,42,BABY CARE,0.0,0,,,,,,59.53,Cuenca,Azuay,D,2,,2015,6,25,2,Monday
2493293,2450525,2016-10-10,17,FROZEN FOODS,99.024,4,,,,,,49.76,Quito,Pichincha,C,12,1473.0,2016,10,41,4,Monday
2139220,2112490,2016-04-03,31,POULTRY,129.975,0,,,,,,,Babahoyo,Los Rios,B,10,1704.0,2016,4,13,2,Sunday
1709601,1684653,2015-08-06,28,BEVERAGES,1971.0,6,,,,,,44.69,Guayaquil,Guayas,E,10,1044.0,2015,8,32,3,Thursday
2419102,2376334,2016-08-29,35,BOOKS,0.0,0,,,,,,46.97,Playas,Guayas,C,3,552.0,2016,8,35,3,Monday
2714507,2668175,2017-02-10,23,PET SUPPLIES,0.0,0,,,,,,53.84,Ambato,Tungurahua,D,9,1014.0,2017,2,6,1,Friday
1665660,1640712,2015-07-12,44,HOME CARE,831.0,0,,,,,,,Quito,Pichincha,A,5,4669.0,2015,7,28,3,Sunday
1626301,1606699,2015-06-23,4,POULTRY,444.418,0,Holiday,Local,Guaranda,Cantonizacion de Guaranda,False,61.05,Quito,Pichincha,D,9,1483.0,2015,6,26,2,Tuesday
2337949,2296963,2016-07-15,8,SCHOOL AND OFFICE SUPPLIES,0.0,0,,,,,,45.93,Quito,Pichincha,D,8,2825.0,2016,7,28,3,Friday
2048865,2022135,2016-02-12,46,PLAYERS AND ELECTRONICS,8.0,0,,,,,,29.32,Quito,Pichincha,A,14,3241.0,2016,2,6,1,Friday
2879435,2831321,2017-05-12,50,LAWN AND GARDEN,16.0,1,Holiday,Local,Puyo,Cantonizacion del Puyo,False,47.83,Ambato,Tungurahua,A,14,2730.0,2017,5,19,2,Friday
2688849,2642517,2017-01-26,53,DELI,186.178,10,,,,,,53.24,Manta,Manabi,D,13,898.0,2017,1,4,1,Thursday
2474286,2431518,2016-09-29,33,GROCERY I,2054.0,75,,,,,,47.72,Quevedo,Los Rios,C,3,789.0,2016,9,39,3,Thursday
2534895,2492127,2016-11-02,34,AUTOMOTIVE,3.0,0,Holiday,National,Ecuador,Dia de Difuntos,False,45.32,Guayaquil,Guayas,B,6,2666.0,2016,11,44,4,Wednesday
1822141,1797193,2015-10-08,35,GROCERY II,3.0,0,,,,,,49.46,Playas,Guayas,C,3,681.0,2015,10,41,4,Thursday
2701335,2655003,2017-02-02,53,LINGERIE,3.0,0,,,,,,53.55,Manta,Manabi,D,13,1009.0,2017,2,5,1,Thursday
1837298,1812350,2015-10-17,10,MAGAZINES,3.0,0,,,,,,,Quito,Pichincha,C,15,1129.0,2015,10,42,4,Saturday
